CUSTOMER_ID,PRIVATE_IP,START_REAL_PORT,END_REAL_PORT,START_DATETIME,END_DATETIME
Customer-1947,159.186.116.2,0,0,1694073485,1694087885
Customer-1947,108.167.35.153,0,0,1694073763,1694088163
Customer-1947,108.167.35.153,0,0,1694084268,1694084269
Customer-1947,40.221.44.187,0,0,1694073967,1694088367
Customer-1947,40.221.44.187,0,0,1694084507,1694098907
Customer-1947,158.202.112.33,0,0,1694073605,1694088005
Customer-1947,219.30.131.227,0,0,1694074524,1694088924
Customer-1947,223.52.29.171,0,0,1694074685,1694089085
Customer-1947,211.124.215.208,0,0,1694074566,1694088966
Customer-1947,194.229.123.117,0,0,1694075199,1694089599
Customer-1947,147.187.172.108,0,0,1694075002,1694089402
Customer-1947,147.187.172.108,0,0,1694085704,1694100104
Customer-1947,171.85.19.77,0,0,1694075122,1694089522
Customer-1947,170.155.94.161,0,0,1694075241,1694089641
Customer-1947,139.86.95.190,0,0,1694075283,1694089683
Customer-1947,160.187.95.8,0,0,1694075320,1694089720
Customer-1947,246.159.0.80,0,0,1694075721,1694090121
Customer-1947,26.1.243.110,0,0,1694075679,1694090079
Customer-1947,26.1.243.110,0,0,1694086421,1694100821
Customer-1947,205.175.251.175,0,0,1694075561,1694089961
Customer-1947,205.175.251.175,0,0,1694086302,1694100702
Customer-1947,231.251.193.163,0,0,1694075841,1694090241
Customer-1947,231.251.193.163,0,0,1694086620,1694101020
Customer-1947,194.1.27.150,0,0,1694075883,1694090283
Customer-1947,89.224.94.28,0,0,1694076160,1694090560
Customer-1947,89.224.94.28,0,0,1694086860,1694101260
Customer-1947,20.108.179.91,0,0,1694076281,1694090681
Customer-1947,20.108.179.91,0,0,1694086944,1694101344
Customer-1947,56.82.97.158,0,0,1694076520,1694090920
Customer-1947,56.82.97.158,0,0,1694087186,1694101586
Customer-1947,217.168.46.77,0,0,1694076561,1694090961
Customer-1947,217.168.46.77,0,0,1694087223,1694101623
Customer-1947,128.55.102.180,0,0,1694077121,1694091521
Customer-1947,40.177.105.213,0,0,1694076880,1694091280
Customer-1947,150.109.122.196,0,0,1694076964,1694091364
Customer-1947,150.109.122.196,0,0,1694087546,1694101946
Customer-1947,84.92.190.44,0,0,1694076602,1694091002
Customer-1947,239.174.125.203,0,0,1694076639,1694091039
Customer-1947,201.126.24.212,0,0,1694077163,1694091563
Customer-1947,232.41.226.121,0,0,1694076922,1694091322
Customer-7864,232.41.226.121,0,65523,1694082750,1694082751
Customer-1947,131.111.198.206,0,0,1694080550,1694094950
Customer-1947,124.110.15.221,0,0,1694077886,1694092286
Customer-1947,124.110.15.221,0,0,1694088509,1694102909
Customer-1947,233.141.113.152,0,0,1694078457,1694092857
Customer-1947,95.227.114.147,0,0,1694079103,1694093503
Customer-1947,99.43.62.62,0,0,1694079181,1694093581
Customer-1947,99.43.62.62,0,0,1694067001,1694081401
Customer-1947,20.130.217.125,0,0,1694077325,1694091725
Customer-1947,204.86.203.232,0,0,1694077525,1694091925
Customer-1947,1.96.70.132,0,0,1694077283,1694091683
Customer-1947,1.96.70.132,0,0,1694087907,1694102307
Customer-1947,90.106.64.130,0,0,1694077567,1694091967
Customer-1947,19.121.38.96,0,0,1694078293,1694092693
Customer-1947,223.127.5.182,0,0,1694078128,1694092528
Customer-1947,92.36.33.229,0,0,1694078336,1694092736
Customer-1947,92.36.33.229,0,0,1694088750,1694103150
Customer-1947,162.2.115.129,0,0,1694078740,1694093140
Customer-1947,59.190.150.114,0,0,1694078661,1694093061
Customer-1947,59.190.150.114,0,0,1694089068,1694089069
Customer-1947,169.161.39.249,0,0,1694078903,1694093303
Customer-1947,18.226.83.242,0,0,1694078420,1694092820
Customer-1947,18.226.83.242,0,0,1694088827,1694088828
Customer-1947,1.231.232.202,0,0,1694079144,1694093544
Customer-1947,220.181.119.160,0,0,1694079945,1694094345
Customer-1947,214.87.219.75,0,0,1694079627,1694094027
Customer-1947,142.225.174.248,0,0,1694080108,1694094508
Customer-1947,250.178.115.95,0,0,1694079706,1694094106
Customer-1947,98.254.165.120,0,0,1694079748,1694094148
Customer-1947,98.254.165.120,0,0,1694067582,1694081982
Customer-1947,47.22.88.160,0,0,1694080791,1694095191
Customer-7864,47.22.88.160,0,65523,1694088652,1694088653
Customer-1947,38.81.185.237,0,0,1694080309,1694094709
Customer-1947,38.81.185.237,0,0,1694068195,1694082595
Customer-1947,214.183.38.101,0,0,1694080351,1694094751
Customer-1947,210.134.83.231,0,0,1694080230,1694094630
Customer-1947,8.184.225.88,0,0,1694080712,1694095112
Customer-1947,38.31.216.163,0,0,1694080749,1694095149
Customer-1947,162.25.180.85,0,0,1694088425,1694102825
Customer-1947,72.53.120.92,0,0,1694088268,1694102668
Customer-1947,225.156.90.236,0,0,1694088629,1694103029
Customer-1947,36.144.97.201,0,0,1694088063,1694088064
Customer-1947,171.183.121.31,0,0,1694088105,1694088106
Customer-1947,225.242.7.7,0,0,1694088346,1694088347
Customer-1947,160.127.124.102,0,0,1694088587,1694088588
Customer-1947,63.55.34.54,0,0,1694088948,1694103348
Customer-1947,7.79.140.231,0,0,1694088990,1694103390
Customer-1947,108.98.235.97,0,0,1694067233,1694081633
Customer-1947,209.63.60.61,0,0,1694067021,1694081421
Customer-1947,192.179.78.69,0,0,1694067191,1694081591
Customer-1947,104.189.240.144,0,0,1694068150,1694082550
Customer-1947,85.216.87.1,0,0,1694080870,1694095270
Customer-1947,245.212.220.33,0,0,1694081153,1694095553
Customer-1947,128.212.151.230,0,0,1694080954,1694095354
Customer-1947,231.183.175.207,0,0,1694081589,1694095989
Customer-1947,228.72.76.55,0,0,1694081830,1694096230
Customer-1947,173.186.158.98,0,0,1694081710,1694096110
Customer-1947,209.61.233.150,0,0,1694081872,1694096272
Customer-1947,174.135.62.215,0,0,1694081951,1694096351
Customer-7864,174.135.62.215,0,65523,1694086939,1694086940
Customer-1947,196.56.147.206,0,0,1694082157,1694096557
Customer-1947,89.139.54.89,0,0,1694082435,1694096835
Customer-1947,9.27.26.38,0,0,1694082998,1694097398
Customer-1947,185.30.174.215,0,0,1694083272,1694097672
Customer-1947,117.36.153.244,0,0,1694083632,1694083633
Customer-7864,117.36.153.244,0,65523,1694081876,1694081877
Customer-1947,185.190.143.154,0,0,1694083554,1694097954
Customer-1947,71.120.195.168,0,0,1694083674,1694098074
Customer-7864,71.120.195.168,0,65523,1694084053,1694084054
Customer-1947,173.96.152.22,0,0,1694083871,1694083872
Customer-1947,178.82.12.205,0,0,1694084029,1694098429
Customer-1947,72.194.0.214,0,0,1694084389,1694098789
Customer-1947,33.28.110.137,0,0,1694084744,1694099144
Customer-7864,33.28.110.137,0,65523,1694085326,1694085327
Customer-1947,31.116.119.86,0,0,1694084666,1694099066
Customer-1947,215.112.197.204,0,0,1694084703,1694099103
Customer-1947,199.255.182.110,0,0,1694084906,1694099306
Customer-1947,46.48.157.190,0,0,1694084985,1694099385
Customer-1947,127.231.94.34,0,0,1694085301,1694099701
Customer-1947,203.18.233.161,0,0,1694085463,1694099863
Customer-1947,177.119.165.0,0,0,1694085505,1694099905
Customer-1947,25.4.42.81,0,0,1694086183,1694086184
Customer-1947,73.222.66.183,0,0,1694085824,1694100224
Customer-1947,14.57.36.97,0,0,1694086107,1694100507
Customer-1947,152.238.42.164,0,0,1694085944,1694100344
Customer-1947,103.34.175.232,0,0,1694086500,1694100900
Customer-1947,38.210.198.194,0,0,1694086225,1694100625
Customer-1947,159.36.204.47,0,0,1694086344,1694100744
Customer-1947,207.128.0.94,0,0,1694086781,1694101181
Customer-1947,131.253.240.118,0,0,1694086902,1694101302
Customer-1947,214.233.188.214,0,0,1694086981,1694086983
Customer-1947,32.119.158.0,0,0,1694086823,1694101223
Customer-1947,107.156.252.30,0,0,1694087144,1694087145
Customer-1947,121.39.6.35,0,0,1694087385,1694087386
Customer-1947,74.237.163.149,0,0,1694087582,1694101982
Customer-1947,152.249.35.141,0,0,1694087865,1694102265
Customer-1948,183.205.6.136,0,0,1694082028,1694088029
Customer-1948,183.205.6.136,0,0,1694088541,1694106607
Customer-1949,67.38.240.105,0,0,1694082036,1694088037
Customer-1950,115.135.26.101,0,0,1694082038,1694096438
Customer-1950,115.135.26.101,0,0,1694079420,1694082015
Customer-1951,156.0.151.2,0,0,1694082047,1694088048
Customer-1951,156.0.151.2,0,0,1694076045,1694082046
Customer-1951,156.0.151.2,0,0,1694088049,1694106227
Customer-1952,0.143.164.133,0,0,1694082337,1694082402
Customer-1952,0.143.164.133,0,0,1694082405,1694104251
Customer-1953,54.166.119.2,0,0,1694082432,1694082735
Customer-1953,54.166.119.2,0,0,1694082244,1694082328
Customer-1953,54.166.119.2,0,0,1694082337,1694096737
Customer-1953,54.166.119.2,0,0,1694082217,1694082234
Customer-1953,54.166.119.2,0,0,1694082773,1694097173
Customer-1954,194.27.33.249,0,0,1694082403,1694082497
Customer-1954,194.27.33.249,0,0,1694067808,1694082208
Customer-1954,194.27.33.249,0,0,1694072235,1694086635
Customer-1954,194.27.33.249,0,0,1694073252,1694087652
Customer-1954,194.27.33.249,0,0,1694073723,1694088123
Customer-1954,194.27.33.249,0,0,1694076677,1694091077
Customer-1954,194.27.33.249,0,0,1694088969,1694103369
Customer-1954,194.27.33.249,0,0,1694088551,1694088552
Customer-1954,194.27.33.249,0,0,1694088044,1694102444
Customer-1954,194.27.33.249,0,0,1694081790,1694096190
Customer-1954,194.27.33.249,0,0,1694082912,1694097312
Customer-1954,194.27.33.249,0,0,1694083332,1694083426
Customer-1954,194.27.33.249,0,0,1694083838,1694083842
Customer-1954,194.27.33.249,0,0,1694084233,1694098633
Customer-1954,194.27.33.249,0,0,1694084774,1694084777
Customer-1954,194.27.33.249,0,0,1694085224,1694099624
Customer-1954,194.27.33.249,0,0,1694085765,1694085785
Customer-1954,194.27.33.249,0,0,1694086176,1694086272
Customer-1954,194.27.33.249,0,0,1694086722,1694086743
Customer-1954,194.27.33.249,0,0,1694087195,1694087216
Customer-1954,194.27.33.249,0,0,1694087630,1694087631
Customer-1955,120.61.144.47,0,0,1694082498,1694088498
Customer-1955,120.61.144.47,0,0,1694076073,1694082074
Customer-1956,99.130.113.8,45564,46873,1693684788,1694092027
Customer-1957,177.18.197.23,0,65523,1693263855,1694093602
Customer-1958,220.101.106.130,7474,8763,1693830375,1694092027
Customer-1959,245.82.115.227,52624,53913,1693877160,1694095040
Customer-1960,83.248.29.202,30694,31983,1694077633,1694092033
Customer-1961,139.19.57.72,22954,24243,1693947357,1694092839
Customer-1962,254.12.199.204,52624,53913,1693002605,1694093070
Customer-1963,223.1.114.127,47464,48753,1693977818,1694094151
Customer-1964,146.125.209.88,61654,62943,1692698631,1694094566
Customer-1965,234.176.137.89,62944,64233,1689733481,1694094571
Customer-1966,233.141.134.227,45564,46873,1692582799,1694095027
Customer-1967,58.54.172.211,25534,26823,1693991524,1694093518
Customer-1968,252.90.152.19,17794,19083,1693919397,1694093907
Customer-1969,205.58.100.193,24244,25533,1694077626,1694092026
Customer-1970,26.174.76.31,61284,62593,1692478403,1694092215
Customer-1971,103.158.37.134,63904,65213,1693859965,1694092221
Customer-1972,207.99.11.211,21664,22953,1692841636,1694091979
Customer-1973,20.98.155.156,29844,31153,1693963414,1694094038
Customer-1974,167.163.207.138,8764,10053,1694048093,1694091712
Customer-1975,213.193.218.147,50804,52113,1692726152,1694094063
Customer-1976,11.86.24.27,60364,61653,1693963414,1694094397
Customer-1977,159.115.1.241,2314,3603,1693774746,1694094714
Customer-1978,111.161.141.220,61284,62593,1692753786,1694092027
Customer-1979,108.219.7.252,37704,39013,1693629779,1694094410
Customer-1980,24.35.150.167,58664,59973,1693075645,1694094422
Customer-1981,177.215.74.219,24604,25913,1694019201,1694092022
Customer-1982,207.211.245.109,56494,57783,1693832581,1694094449
Customer-1983,17.240.48.211,16744,18053,1693963325,1694094079
Customer-1984,182.137.29.161,16744,18053,1693178399,1694094574
Customer-1985,200.9.147.116,20374,21663,1694048095,1694091650
Customer-1986,164.184.115.84,64234,65523,1693860672,1694093330
Customer-1987,197.51.105.86,42944,44253,1693832171,1694093634
Customer-1988,96.2.223.228,3644,4953,1693963502,1694093764
Customer-1989,142.130.4.126,20674,21983,1693963414,1694094248
Customer-1990,254.199.183.207,22954,24243,1693207756,1694095022
Customer-1991,244.89.121.13,15214,16503,1694019649,1694092215
Customer-1992,113.10.128.173,2314,3603,1693873810,1694092081
Customer-1993,73.24.220.71,34564,35853,1693801961,1694092648
Customer-1994,126.30.43.26,29404,30693,1691123323,1694091681
Customer-1995,168.105.128.182,29404,30693,1693874713,1694092679
Customer-1996,65.18.95.113,16504,17793,1694019401,1694092023
Customer-1997,7.124.28.17,25534,26823,1693657224,1694093950
Customer-1998,110.17.56.253,61654,62943,1693789268,1694094389
Customer-1999,165.53.16.134,30694,31983,1694077627,1694092027
Customer-2000,22.217.2.198,43594,44883,1693047138,1694094580
Customer-2001,115.87.252.108,62594,63903,1693337698,1694094826
Customer-2002,63.26.20.235,46174,47463,1694019650,1694092230
Customer-2003,15.164.245.19,1024,2313,1693963413,1694094092
Customer-2004,200.140.162.225,7474,8763,1693992760,1694094150
Customer-2005,202.176.39.195,4894,6183,1694048093,1694091637
Customer-2006,18.147.31.114,54734,56043,1692215745,1694092023
Customer-2007,89.253.63.137,44884,46173,1693963016,1694093961
Customer-2008,0.51.0.210,59974,61283,1693412720,1694094671
Customer-2009,218.3.84.240,61284,62593,1691785299,1694094824
Customer-2010,26.213.112.13,16504,17793,1693729460,1694092586
Customer-2011,108.59.183.50,17794,19083,1692379196,1694093350
Customer-2012,170.232.20.21,6264,7573,1692989617,1694093916
Customer-2013,201.202.62.157,33274,34563,1693570251,1694094377
Customer-2014,171.178.40.56,2334,3643,1693614757,1694094407
Customer-2015,237.150.56.6,8764,10053,1692232513,1694093711
Customer-2016,70.114.101.62,20374,21663,1693993368,1694094916
Customer-2016,160.168.39.160,28534,29843,1693949534,1694086107
Customer-2016,198.3.85.108,25914,27223,1694086257,1694086274
Customer-2016,48.178.85.40,56044,57353,1694086279,1694100679
Customer-2017,106.96.201.115,6184,7473,1693932324,1694092381
Customer-2018,21.204.170.79,61284,62593,1694019470,1694091948
Customer-2019,11.160.66.121,1024,2313,1694077625,1694092025
Customer-2020,101.129.94.109,30694,31983,1693424382,1694094122
Customer-2021,43.199.151.36,25534,26823,1692843099,1694094205
Customer-2022,70.1.157.56,34564,35853,1693658043,1694094477
Customer-2023,172.9.10.2,39724,41013,1692960728,1694095007
Customer-2024,214.224.166.221,54734,56043,1694077629,1694092029
Customer-2025,45.131.173.200,28534,29843,1692798854,1694092021
Customer-2026,142.149.168.200,7574,8883,1692843567,1694094150
Customer-2027,211.78.235.12,35854,37143,1693992612,1694094151
Customer-2028,169.177.138.255,60364,61653,1693963502,1694094394
Customer-2029,28.181.126.208,62944,64233,1693336313,1694091701
Customer-2030,212.253.179.3,28114,29403,1693699923,1694092056
Customer-2031,254.206.72.206,56494,57783,1693176450,1694092654
Customer-2032,6.114.240.155,1024,2313,1693686155,1694093425
Customer-2033,58.155.186.120,43594,44883,1693860672,1694093489
Customer-2034,197.52.221.125,6184,7473,1693497758,1694093805
Customer-2035,47.86.33.88,22954,24243,1693130968,1694092143
Customer-2036,140.246.202.159,29404,30693,1693119208,1694093962
Customer-2037,138.216.187.80,2314,3603,1693759570,1694094170
Customer-2038,88.103.103.12,60364,61653,1693993487,1694094886
Customer-2039,246.83.146.200,19084,20373,1691982056,1694091707
Customer-2040,145.98.181.112,24244,25533,1691738628,1694091930
Customer-2041,198.79.253.37,8884,10193,1693902929,1694092004
Customer-2042,102.5.254.68,43594,44883,1693888502,1694092130
Customer-2043,31.53.66.128,55204,56493,1690862281,1694092491
Customer-2044,123.232.242.57,52624,53913,1691722993,1694093243
Customer-2045,191.219.35.104,21664,22953,1692971638,1694091744
Customer-2046,113.1.172.103,61284,62593,1691967088,1694091884
Customer-2047,237.154.135.151,19084,20373,1693177648,1694093470
Customer-2048,185.204.41.161,64234,65523,1692843536,1694094083
Customer-2049,129.118.30.242,46174,47463,1693905426,1694094149
Customer-2050,35.120.44.196,27224,28533,1693848014,1694094881
Customer-2051,41.144.2.93,25534,26823,1693759687,1694094016
Customer-2052,153.202.130.165,64234,65523,1693978091,1694094149
Customer-2053,140.122.221.197,55204,56493,1693295042,1694094156
Customer-2054,152.36.148.91,8764,10053,1694019461,1694091619
Customer-2055,92.171.122.32,0,0,1693336562,1694103499
Customer-2056,78.235.242.108,0,0,1693505425,1694103498
Customer-2057,17.16.159.117,0,0,1693336558,1694107100
Customer-2058,216.29.188.250,0,0,1694047763,1694105581
Customer-2059,205.178.61.163,0,0,1693883783,1694106634
Customer-2060,34.1.28.196,19084,20373,1693932339,1694091955
Customer-2061,139.210.101.61,35854,37143,1693788580,1694094031
Customer-2062,70.101.105.238,59074,60363,1693307798,1694091979
Customer-2063,230.195.77.211,61654,62943,1693396046,1694094112
Customer-2064,32.239.113.119,59074,60363,1693920820,1694094991
Customer-2065,32.12.102.19,62944,64233,1692669446,1694093963
Customer-2066,167.224.116.91,8764,10053,1693745950,1694094949
Customer-2067,254.69.100.216,46174,47463,1691982041,1694092021
Customer-2068,62.228.214.168,39724,41013,1693714296,1694092022
Customer-2069,194.223.83.99,15434,16743,1692973890,1694093400
Customer-2070,93.229.97.202,32464,33773,1693759412,1694094150
Customer-2071,228.188.229.45,62944,64233,1692712477,1694094150
Customer-2072,151.31.27.165,12634,13923,1693684948,1694092411
Customer-2073,240.156.165.194,38434,39723,1693176817,1694092915
Customer-2074,13.10.254.121,56494,57783,1693932346,1694092058
Customer-2075,79.206.9.142,20674,21983,1694079750,1694094150
Customer-2076,2.213.41.67,4894,6183,1693862843,1694094953
Customer-2077,59.91.221.201,28534,29843,1692583128,1694093619
Customer-2078,33.173.65.101,39724,41013,1693586419,1694095000
Customer-2079,229.212.13.190,42304,43593,1693917578,1694092043
Customer-2080,139.153.208.206,20674,21983,1693176475,1694092138
Customer-2081,188.221.163.159,6184,7473,1694048095,1694091745
Customer-2082,163.79.38.45,13924,15213,1694077625,1694092025
Customer-2083,90.102.4.87,60364,61653,1694077636,1694092036
Customer-2084,87.138.208.39,55204,56493,1693933562,1694092941
Customer-2085,41.171.215.106,46874,48183,1691939486,1694092024
Customer-2086,232.75.23.222,11344,12633,1694077626,1694092026
Customer-2087,145.71.125.7,38434,39723,1693102551,1694092154
Customer-2088,231.163.128.4,33274,34563,1693963504,1694094065
Customer-2089,123.134.82.9,53914,55203,1693774548,1694095024
Customer-2090,122.177.14.114,52624,53913,1693263788,1694092645
Customer-2091,147.246.114.9,28534,29843,1693671199,1694093379
Customer-2092,87.233.242.47,57784,59073,1693932451,1694091931
Customer-2093,60.47.166.186,41014,42303,1693920388,1694094840
Customer-2094,177.232.39.68,32464,33773,1691956852,1694094089
Customer-2095,63.59.50.126,33274,34563,1693859256,1694091911
Customer-2096,182.134.217.122,32464,33773,1693877128,1694094859
Customer-2097,131.209.6.36,10054,11343,1694077625,1694092025
Customer-2098,52.152.109.125,20674,21983,1693963414,1694094119
Customer-2099,195.202.232.219,42944,44253,1693585494,1694094159
Customer-2100,153.95.80.178,11504,12813,1693846950,1694094217
Customer-2101,204.200.178.41,26824,28113,1694022349,1694094963
Customer-2102,193.98.54.12,42304,43593,1694006895,1694094050
Customer-2103,230.146.213.179,53914,55203,1694048095,1694091617
Customer-2104,12.129.163.206,64234,65523,1693946571,1694092065
Customer-2105,240.162.153.201,64234,65523,1693845318,1694092450
Customer-2106,32.156.60.252,27224,28533,1693728713,1694091966
Customer-2107,189.23.205.58,62944,64233,1691722529,1694094373
Customer-2108,62.157.215.118,56494,57783,1692902706,1694094737
Customer-2109,92.47.220.99,2334,3643,1694077627,1694092027
Customer-2110,154.217.31.117,48184,49493,1691475017,1694093762
Customer-2111,177.58.250.43,45564,46873,1692929830,1694093780
Customer-2112,248.5.63.172,20374,21663,1693570937,1694094083
Customer-2113,57.100.162.49,51334,52623,1693571333,1694093961
Customer-2114,106.93.159.159,62944,64233,1693134913,1694094589
Customer-2115,17.39.76.125,34564,35853,1693774821,1694094842
Customer-2116,180.78.99.55,7474,8763,1693146412,1694091790
Customer-2117,14.63.94.126,55204,56493,1693889042,1694091907
Customer-2118,144.33.80.148,34564,35853,1692916743,1694093170
Customer-2119,188.31.82.239,22954,24243,1694021312,1694094151
Customer-2120,255.67.85.245,11504,12813,1694079755,1694094155
Customer-2121,174.71.168.178,28114,29403,1694019466,1694091978
Customer-2122,216.160.1.73,15434,16743,1692098839,1694092178
Customer-2123,120.30.58.192,15434,16743,1691676999,1694092264
Customer-2124,195.121.47.17,60364,61653,1693162287,1694092471
Customer-2125,172.223.231.115,3604,4893,1693963415,1694094299
Customer-2126,167.116.194.53,17794,19083,1694079900,1694094300
Customer-2127,123.9.130.61,7474,8763,1693963417,1694094475
Customer-2128,145.103.254.106,29844,31153,1692362683,1694093510
Customer-2129,144.182.216.119,57354,58663,1693963414,1694094364
Customer-2130,143.19.48.114,64234,65523,1694048098,1694091787
Customer-2131,181.112.74.133,48754,50043,1694006895,1694094190
Customer-2132,113.241.201.254,35854,37143,1693920610,1694094630
Customer-2133,10.30.174.73,55204,56493,1692757384,1694095093
Customer-2134,33.81.198.123,43594,44883,1693947356,1694092828
Customer-2135,56.65.198.27,41014,42303,1693176059,1694091716
Customer-2136,164.143.10.104,28114,29403,1693582604,1694091932
Customer-2137,183.219.34.205,48754,50043,1693917805,1694092030
Customer-2138,121.101.214.61,14124,15433,1693830712,1694092163
Customer-2139,146.28.242.7,33274,34563,1694077630,1694092030
Customer-2140,228.35.210.215,10054,11343,1693963420,1694094158
Customer-2141,116.140.142.11,40324,41633,1694048661,1694092028
Customer-2142,181.7.129.56,42944,44253,1694019465,1694091832
Customer-2143,54.154.31.46,16744,18053,1693468002,1694093487
Customer-2144,196.234.150.113,17794,19083,1693789814,1694095085
Customer-2145,251.175.76.89,42944,44253,1692726629,1694094803
Customer-2146,48.76.33.29,36394,37703,1693015525,1694091671
Customer-2147,54.187.68.208,37144,38433,1694006897,1694093729
Customer-2148,67.145.114.202,42304,43593,1694048096,1694091685
Customer-2149,223.23.134.201,4894,6183,1694033927,1694092005
Customer-2150,42.85.73.238,35084,36393,1693118489,1694092854
Customer-2151,144.253.15.25,30694,31983,1693570832,1694094152
Customer-2152,221.62.134.35,0,65523,1693583273,1694092596
Customer-2153,214.85.187.67,64234,65523,1693598154,1694093337
Customer-2154,152.83.12.49,51334,52623,1693888442,1694092031
Customer-2155,112.125.4.120,63904,65213,1694005063,1694092035
Customer-2156,12.168.161.47,60364,61653,1693410759,1694093712
Customer-2157,16.210.129.217,33774,35083,1693046410,1694093787
Customer-2158,166.199.20.110,12814,14123,1693424536,1694093308
Customer-2159,167.113.174.187,11344,12633,1694077632,1694092032
Customer-2159,167.113.174.187,11344,12633,1694075589,1694085944
Customer-2159,12.154.91.27,28114,29403,1694085946,1694100346
Customer-2160,64.62.19.135,47464,48753,1693963302,1694093998
Customer-2161,85.172.188.29,60364,61653,1693266012,1694094971
Customer-2162,25.181.107.154,29404,30693,1693714098,1694092413
Customer-2163,253.164.238.242,39724,41013,1694006891,1694093617
Customer-2164,12.197.11.52,46174,47463,1693993080,1694095153
Customer-2165,23.110.183.105,46174,47463,1693963340,1694094079
Customer-2166,98.58.108.72,30694,31983,1694022347,1694094755
Customer-2167,186.68.244.247,10054,11343,1693990407,1694092018
Customer-2168,206.119.48.104,2334,3643,1692666214,1694092374
Customer-2169,160.68.9.179,48754,50043,1693861759,1694094149
Customer-2170,76.104.78.5,64234,65523,1692334731,1694094954
Customer-2171,187.38.192.101,39014,40323,1692958724,1694091997
Customer-2172,230.208.49.238,7474,8763,1693977802,1694093784
Customer-2173,184.242.29.26,14124,15433,1693568728,1694091790
Customer-2174,113.58.38.64,6264,7573,1693178479,1694093881
Customer-2175,113.150.186.34,59074,60363,1693408720,1694092018
Customer-2176,82.210.220.11,44254,45563,1693963196,1694094104
Customer-2177,76.183.142.150,43594,44883,1693963165,1694094149
Customer-2178,53.184.21.79,43594,44883,1691374719,1694094326
Customer-2179,111.184.77.103,46174,47463,1694048094,1694091612
Customer-2180,169.220.200.115,64234,65523,1694077618,1694092018
Customer-2181,100.212.56.80,44884,46173,1693862082,1694094458
Customer-2182,178.54.152.32,11344,12633,1693600023,1694094906
Customer-2183,59.231.83.178,47464,48753,1693962956,1694093592
Customer-2184,72.168.54.27,41014,42303,1694007827,1694094880
Customer-2185,50.38.92.109,63904,65213,1691737306,1694092959
Customer-2186,96.8.160.40,46174,47463,1693105034,1694093535
Customer-2187,28.252.223.108,48754,50043,1693178157,1694094128
Customer-2188,110.216.249.213,35854,37143,1693859751,1694091892
Customer-2189,63.128.3.188,12634,13923,1693437692,1694092009
Customer-2190,145.22.194.120,62944,64233,1693729128,1694092435
Customer-2191,137.189.225.211,38434,39723,1693337842,1694093848
Customer-2192,157.203.26.4,57784,59073,1693934552,1694094293
Customer-2193,191.87.86.116,4894,6183,1693350814,1694092017
Customer-2194,201.117.31.195,49494,50803,1692886401,1694092025
Customer-2195,147.213.106.96,29404,30693,1692436204,1694094149
Customer-2196,241.241.21.53,41014,42303,1693803775,1694094554
Customer-2197,96.47.229.99,39014,40323,1692842788,1694094893
Customer-2198,53.149.69.21,25534,26823,1693949963,1694094994
Customer-2199,94.11.113.227,16744,18053,1692843628,1694093952
Customer-2200,217.43.218.30,35854,37143,1693746074,1694094755
Customer-2201,11.26.35.80,10054,11343,1693220085,1694092256
Customer-2202,0.214.49.102,45564,46873,1692958248,1694092018
Customer-2203,147.238.11.36,30694,31983,1693218759,1694092025
Customer-2204,228.244.252.171,6184,7473,1691374774,1694093441
Customer-2205,21.250.99.153,35854,37143,1694048095,1694091695
Customer-2206,26.34.19.251,1024,2313,1694079750,1694094150
Customer-2207,218.246.234.1,50044,51333,1693759611,1694094396
Customer-2208,19.8.115.120,60364,61653,1693744682,1694092649
Customer-2209,240.42.225.241,46174,47463,1693643400,1694094322
Customer-2210,72.134.50.141,41634,42943,1694019219,1694092020
Customer-2211,186.54.232.139,45564,46873,1693569070,1694092027
Customer-2212,219.40.234.179,22954,24243,1693932868,1694092678
Customer-2213,235.47.124.62,42304,43593,1694077620,1694092020
Customer-2214,220.212.241.180,57354,58663,1692899693,1694093006
Customer-2215,187.10.18.103,62944,64233,1694048095,1694091644
Customer-2216,150.170.227.144,34564,35853,1694006892,1694094197
Customer-2217,95.63.19.110,24244,25533,1693715897,1694094599
Customer-2218,195.106.83.6,6264,7573,1693484159,1694093799
Customer-2219,243.44.182.160,57354,58663,1692318252,1694093869
Customer-2220,105.137.145.107,12634,13923,1694077620,1694092020
Customer-2221,96.172.30.197,13924,15213,1692176099,1694094766
Customer-2222,92.198.22.240,57784,59073,1694077623,1694092023
Customer-2223,153.235.127.217,13924,15213,1693308001,1694093217
Customer-2224,75.237.198.220,57354,58663,1693761051,1694095158
Customer-2225,95.179.29.33,44884,46173,1693482546,1694092502
Customer-2226,96.38.61.131,41014,42303,1693394241,1694092646
Customer-2227,75.46.15.141,15214,16503,1693947357,1694092752
Customer-2228,228.9.37.199,61654,62943,1693905581,1694094150
Customer-2229,38.111.194.97,37144,38433,1692073827,1694094829
Customer-2230,225.30.243.173,11344,12633,1693671997,1694093274
Customer-2231,112.19.102.164,20374,21663,1691374538,1694093683
Customer-2232,146.110.144.236,15214,16503,1691125093,1694093877
Customer-2233,85.232.247.31,37144,38433,1693673164,1694094219
Customer-2234,135.118.155.75,24244,25533,1693511613,1694094052
Customer-2235,33.5.43.39,33274,34563,1694077620,1694092020
Customer-2236,155.78.105.39,1024,2313,1694077626,1694092026
Customer-2237,172.11.19.207,50804,52113,1692666346,1694092030
